id,facilityId,programId,processingPeriodId,status,emergency,numberOfMonthsInPeriod,templateId
5ef9604d-f4a1-4b16-9458-4b05441e49cc,54196b80-65bc-48ee-b995-5747cf508bb4,10845cb9-d365-4aaa-badd-b4fa39c6a26a,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,AUTHORIZED,true,5,4b30f6c9-b84b-4f17-8173-852101a5ea29
d1c0965b-9151-4b70-8491-6f5e158541fb,5389741c-08c3-4496-93ea-e843af2ec323,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f55d9dda-d440-40c0-a793-914e0fe1f579,REJECTED,false,4,4b30f6c9-b84b-4f17-8173-852101a5ea29
e5266220-5d7f-4342-8ce7-db111ad6468a,d3e7865d-c83b-4407-9aed-b3e4fa0b9339,dce17f2e-af3e-40ad-8e00-3496adef44c3,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,SKIPPED,false,6,5a268780-fafd-4243-9551-5c7daa824913
4fdbbd2a-b205-4257-b230-9078a38901b0,55061da5-f7dd-45d9-8ad7-0a088fe42456,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,REJECTED,true,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
37944d00-d5a0-40f1-8401-e6370f5b69e8,96b0f41b-5614-44f7-adc1-578688b262b7,dce17f2e-af3e-40ad-8e00-3496adef44c3,516ac930-0d28-49f5-a178-64764e22b236,REJECTED,false,8,5a268780-fafd-4243-9551-5c7daa824913
88c8209e-fe75-4275-bfaf-d77b486e5389,d0e285f6-fa0d-457d-a2a0-0c18ed1adda8,dce17f2e-af3e-40ad-8e00-3496adef44c3,516ac930-0d28-49f5-a178-64764e22b236,RELEASED,true,10,5a268780-fafd-4243-9551-5c7daa824913
00dfd306-7bb3-4ef5-90f8-acbec425e82f,596946dc-a815-498c-ba73-c5e751021487,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,RELEASED,false,3,4b30f6c9-b84b-4f17-8173-852101a5ea29
c59d8b59-d711-43b8-98cd-8a6b42ce7209,175099d4-2dbd-455a-aff6-7b535d457722,10845cb9-d365-4aaa-badd-b4fa39c6a26a,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,IN_APPROVAL,false,6,4b30f6c9-b84b-4f17-8173-852101a5ea29
008e0e38-b8c5-4382-95e3-d01b987b6fd2,d3c354e4-6718-453c-9fe0-dc65b2830078,dce17f2e-af3e-40ad-8e00-3496adef44c3,c9287c65-67fa-4958-adb6-52069f2b1379,AUTHORIZED,true,11,5a268780-fafd-4243-9551-5c7daa824913
d52e8784-4638-4ef2-83a0-f5bc6fb721d0,8cac992b-25e4-458e-84de-bd86f463b8e5,10845cb9-d365-4aaa-badd-b4fa39c6a26a,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,IN_APPROVAL,false,3,4b30f6c9-b84b-4f17-8173-852101a5ea29
4809cd89-faae-4154-ba9d-2b4dc251482c,90a17401-6808-4280-83b7-2c76b21c98a6,dce17f2e-af3e-40ad-8e00-3496adef44c3,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,AUTHORIZED,false,7,5a268780-fafd-4243-9551-5c7daa824913
b98bf046-1934-4016-a9b3-0f2db5e0537b,1e31238c-66e8-441d-bae6-7dddeb810ffc,dce17f2e-af3e-40ad-8e00-3496adef44c3,baf98c9a-408b-4e9e-b56a-38640c7dfed6,IN_APPROVAL,false,2,5a268780-fafd-4243-9551-5c7daa824913
b3d890ee-f57d-48c5-9b55-095e1eea7cd7,fc29b8ea-f518-4ab1-a295-0f78e53d106d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c08e1295-793f-4550-933b-571e117f15d9,REJECTED,true,9,4b30f6c9-b84b-4f17-8173-852101a5ea29
c46185a7-9364-40e5-a07e-8047d7b15516,9a3d5dc8-e053-4ccb-aa75-2f8d462e590c,10845cb9-d365-4aaa-badd-b4fa39c6a26a,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,RELEASED,true,7,4b30f6c9-b84b-4f17-8173-852101a5ea29
392b0a2d-aa3f-49e6-bc64-438f9a871d60,cdc4d076-7687-4fba-bba8-8088ba31a36d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,INITIATED,true,5,4b30f6c9-b84b-4f17-8173-852101a5ea29
7d2f0d40-1bcc-490a-8554-4dce02b1b36b,1993d426-69eb-45ef-81c2-719180c0e2aa,dce17f2e-af3e-40ad-8e00-3496adef44c3,a4eefb4e-2bb6-4793-9f70-2cc5365de7c6,RELEASED,true,9,5a268780-fafd-4243-9551-5c7daa824913
fe9d5461-dbcb-4e6a-911b-0510b35c9866,8253b7ea-e168-4498-b23e-10dc1d2dc9a2,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a4eefb4e-2bb6-4793-9f70-2cc5365de7c6,SUBMITTED,true,12,4b30f6c9-b84b-4f17-8173-852101a5ea29
fd489a11-6f5e-440e-b5b5-ebce3ad75792,983c3004-4850-4a41-8948-b888c5618cf6,dce17f2e-af3e-40ad-8e00-3496adef44c3,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,INITIATED,false,3,5a268780-fafd-4243-9551-5c7daa824913
ead99d84-7fcf-47b7-8af9-d93e7056a22d,cc50d2b3-f18d-491f-90a4-97099aa827e2,dce17f2e-af3e-40ad-8e00-3496adef44c3,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,SUBMITTED,false,11,5a268780-fafd-4243-9551-5c7daa824913
38e1103f-2533-470d-a7cf-cfbb744865ef,28b55d2e-e000-434b-b62d-e3c66f2cccda,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c08e1295-793f-4550-933b-571e117f15d9,SUBMITTED,true,4,4b30f6c9-b84b-4f17-8173-852101a5ea29
2b692825-670d-4a0d-8d0e-60aa3ca520ee,7c885590-33d2-47d5-8d1a-9b4a9b221d3d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c08e1295-793f-4550-933b-571e117f15d9,REJECTED,true,5,4b30f6c9-b84b-4f17-8173-852101a5ea29
23234f7f-02f9-4b47-9326-c16cac10dfb1,ec91196d-ee29-47a3-b4b2-522bc0734184,10845cb9-d365-4aaa-badd-b4fa39c6a26a,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,AUTHORIZED,false,1,4b30f6c9-b84b-4f17-8173-852101a5ea29
27c408eb-1125-4071-af51-45e56c2575c3,501ef486-a2a7-4418-a27b-c7e893572bd1,10845cb9-d365-4aaa-badd-b4fa39c6a26a,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,APPROVED,false,6,4b30f6c9-b84b-4f17-8173-852101a5ea29
52f60dc3-dfb7-47fc-a1fe-9358ecd9edb9,3013fc95-c0e4-4c33-abfd-be11c1c725b2,dce17f2e-af3e-40ad-8e00-3496adef44c3,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,SKIPPED,false,12,5a268780-fafd-4243-9551-5c7daa824913
a0e0eec1-7206-46e3-9af6-ff60100cc146,557c369b-ea1d-40b2-a713-e446a40a8deb,10845cb9-d365-4aaa-badd-b4fa39c6a26a,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,SKIPPED,true,12,4b30f6c9-b84b-4f17-8173-852101a5ea29
eae721a8-4509-4ae7-a9d0-f1b7d9da37c0,7e9b3597-355f-49de-8a87-454b486c9aea,dce17f2e-af3e-40ad-8e00-3496adef44c3,c5012ddf-b145-4eee-9640-b2cbf4f2da85,APPROVED,true,11,5a268780-fafd-4243-9551-5c7daa824913
18b608d5-a554-4411-8b5c-fb6e14e802ad,b3cae979-dde0-4729-9fde-58767c9eb431,10845cb9-d365-4aaa-badd-b4fa39c6a26a,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,SKIPPED,false,3,4b30f6c9-b84b-4f17-8173-852101a5ea29
6f44a5c5-3a5a-4175-beea-e185dba3b500,a0a2d35b-457a-47df-bcb0-06bf132c05b7,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c08e1295-793f-4550-933b-571e117f15d9,REJECTED,false,11,4b30f6c9-b84b-4f17-8173-852101a5ea29
4f2e6290-acfb-4b6b-8bce-a28620397a65,966c83de-ff0c-4ed8-abf1-b21321135c2a,dce17f2e-af3e-40ad-8e00-3496adef44c3,c5012ddf-b145-4eee-9640-b2cbf4f2da85,AUTHORIZED,false,6,5a268780-fafd-4243-9551-5c7daa824913
cde28810-b4d6-4ad9-9c94-958c207ad4c8,2b825509-9bd7-46e0-a066-910c907754f5,dce17f2e-af3e-40ad-8e00-3496adef44c3,c08e1295-793f-4550-933b-571e117f15d9,IN_APPROVAL,false,11,5a268780-fafd-4243-9551-5c7daa824913
325fe0e9-8216-4e2b-97dd-71bf8bc166e5,da0089fa-0eb5-4c5a-8d03-59fcac917d2f,dce17f2e-af3e-40ad-8e00-3496adef44c3,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,RELEASED,true,11,5a268780-fafd-4243-9551-5c7daa824913
0269d0fc-b383-4220-b859-420869c6b8c6,5def32fa-64fc-44ff-8c62-68c5d773b164,10845cb9-d365-4aaa-badd-b4fa39c6a26a,2d490229-02f8-4235-9be4-1443fd8f7b4f,SKIPPED,false,11,4b30f6c9-b84b-4f17-8173-852101a5ea29
49b67ebe-0163-4b05-89ae-38fb43c6c513,3146c326-f536-49ab-bbbb-4e3df4aa573c,dce17f2e-af3e-40ad-8e00-3496adef44c3,65671374-66e2-4a11-a7dc-05b645c6d815,APPROVED,false,9,5a268780-fafd-4243-9551-5c7daa824913
0870c891-efde-4cc4-8fc0-b4b0f4dde4cf,363737ec-948c-43c4-942e-aab3c2ff1cac,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c08e1295-793f-4550-933b-571e117f15d9,REJECTED,false,1,4b30f6c9-b84b-4f17-8173-852101a5ea29
a876a7fc-c302-4281-bcbe-ed4c79ffff0c,6b8498ed-c3dd-4202-87c2-77e3eee14952,10845cb9-d365-4aaa-badd-b4fa39c6a26a,516ac930-0d28-49f5-a178-64764e22b236,INITIATED,false,3,4b30f6c9-b84b-4f17-8173-852101a5ea29
1e5d441d-a317-4dd4-8e66-545ae7e9a23e,c4097a16-e4f6-414d-ba24-476fea01f97c,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c5012ddf-b145-4eee-9640-b2cbf4f2da85,AUTHORIZED,true,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
8af2e209-ee94-4b32-83af-450bcc8b24a9,58d69a5a-3dd5-49ca-b8b8-a88fc90be3f3,dce17f2e-af3e-40ad-8e00-3496adef44c3,baf98c9a-408b-4e9e-b56a-38640c7dfed6,RELEASED,true,10,5a268780-fafd-4243-9551-5c7daa824913
98bfcfd9-50a9-4b8d-baca-97aa0a5bfb45,cb450814-e8ba-4ad5-80bf-20bb62fc7091,dce17f2e-af3e-40ad-8e00-3496adef44c3,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,AUTHORIZED,true,8,5a268780-fafd-4243-9551-5c7daa824913
9d4d594a-0cbb-4083-8809-60f94cda0986,fa664b2f-d4a9-495d-a2a9-803bd469c981,dce17f2e-af3e-40ad-8e00-3496adef44c3,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,INITIATED,false,7,5a268780-fafd-4243-9551-5c7daa824913
ea2acc51-b21c-4c5a-86ec-edc640e85f11,82a01438-8bfa-42d1-8154-4ca078b63502,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,SKIPPED,true,10,4b30f6c9-b84b-4f17-8173-852101a5ea29
876b095f-042a-4b69-a6fc-acd774e46450,87f95d59-f76a-4f08-b045-833022f40178,dce17f2e-af3e-40ad-8e00-3496adef44c3,a4eefb4e-2bb6-4793-9f70-2cc5365de7c6,IN_APPROVAL,false,10,5a268780-fafd-4243-9551-5c7daa824913
7ea849d4-82b8-4883-aa6e-309bd8315460,af5184fc-970d-4b48-a43b-c733685dd825,dce17f2e-af3e-40ad-8e00-3496adef44c3,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,AUTHORIZED,true,6,5a268780-fafd-4243-9551-5c7daa824913
9ff881a7-7a4c-45a1-84fd-116270278dea,323f56e6-8682-486c-8047-e8118a356419,dce17f2e-af3e-40ad-8e00-3496adef44c3,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,INITIATED,false,7,5a268780-fafd-4243-9551-5c7daa824913
8e13eb2e-f460-41e4-b06f-60d326d0184d,02fa0cd7-bda7-4bb1-bb52-f133b7ef81eb,dce17f2e-af3e-40ad-8e00-3496adef44c3,7880be4f-6582-472a-9ea5-a6baed71e6e5,INITIATED,false,2,5a268780-fafd-4243-9551-5c7daa824913
e90a879a-951f-44c2-8a61-b91b4456a5b8,7a80ac3d-374c-40a4-a289-e0eaf7d8ddc9,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c08e1295-793f-4550-933b-571e117f15d9,RELEASED,false,12,4b30f6c9-b84b-4f17-8173-852101a5ea29
84803fc4-ef8d-4124-af60-8a69c5871a15,2bb23a32-cd73-4bff-b263-f0ddef598cca,dce17f2e-af3e-40ad-8e00-3496adef44c3,c5012ddf-b145-4eee-9640-b2cbf4f2da85,APPROVED,true,11,5a268780-fafd-4243-9551-5c7daa824913
f8a7ec32-7f8b-41de-bf12-5cf0ae705a43,8ec528ac-b6c0-41e0-a121-d03eafae3de6,10845cb9-d365-4aaa-badd-b4fa39c6a26a,516ac930-0d28-49f5-a178-64764e22b236,AUTHORIZED,false,6,4b30f6c9-b84b-4f17-8173-852101a5ea29
4d9a8fad-739e-421d-b08f-ac473b63ea34,721fc42a-0b22-4de6-8076-fe6fd9e05b33,dce17f2e-af3e-40ad-8e00-3496adef44c3,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,INITIATED,false,3,5a268780-fafd-4243-9551-5c7daa824913
0b1c12bb-d054-4b2c-add4-af402b18a2dd,b4afa5d7-63ec-40a1-bcfe-21410366ff27,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,INITIATED,true,6,4b30f6c9-b84b-4f17-8173-852101a5ea29
446b45f2-c99d-45c7-9dab-7f748974827b,cafe55e1-c460-4bd7-8433-11370bf090ff,10845cb9-d365-4aaa-badd-b4fa39c6a26a,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,SKIPPED,true,10,4b30f6c9-b84b-4f17-8173-852101a5ea29
f999e4b3-eb54-4e4d-a0a3-49769901df68,82167476-8199-4b18-b2be-e1d6e7bfb793,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c5012ddf-b145-4eee-9640-b2cbf4f2da85,SUBMITTED,false,2,4b30f6c9-b84b-4f17-8173-852101a5ea29
7cc557c0-e000-4195-83b0-9fc4fb5daf1d,a5a17358-cacf-423b-90c7-b198ff70ba52,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c08e1295-793f-4550-933b-571e117f15d9,RELEASED,false,2,4b30f6c9-b84b-4f17-8173-852101a5ea29
c031d5a7-11d4-48d7-8ac6-5a1c935d3ae3,d0bfcf9d-a901-4520-abf6-352ce805eb0b,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,REJECTED,false,7,4b30f6c9-b84b-4f17-8173-852101a5ea29
9bbfeae7-0a7a-4971-9ba1-e7489419ce6a,b9db2f72-1816-4f38-9f36-4e581b97afda,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f55d9dda-d440-40c0-a793-914e0fe1f579,RELEASED,true,7,4b30f6c9-b84b-4f17-8173-852101a5ea29
4ebaeb10-ef94-4a9b-b1db-dbe2956df28c,ff025495-a1b7-4109-a7f0-ee01d323f561,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,INITIATED,true,7,4b30f6c9-b84b-4f17-8173-852101a5ea29
638824f7-fee8-4301-9c08-e8ecb0057a7a,ad624b1b-dc09-48c8-9ab5-9293cb09de1b,dce17f2e-af3e-40ad-8e00-3496adef44c3,7880be4f-6582-472a-9ea5-a6baed71e6e5,APPROVED,false,6,5a268780-fafd-4243-9551-5c7daa824913
5d4800be-1e04-463d-a7c4-bfa9160339ab,a0d99226-d98c-48c4-9d05-6013ac098721,10845cb9-d365-4aaa-badd-b4fa39c6a26a,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,SKIPPED,false,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
7360cc45-5e13-4bdd-bc2c-50ade9a58977,9e7a8f99-7312-4b8d-b819-52fcb562379d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f419bcd8-ac7a-4b75-8c84-c065ef437938,AUTHORIZED,true,9,4b30f6c9-b84b-4f17-8173-852101a5ea29
2bc0c32c-8de2-4e0c-9671-4a2650605ef5,1ffe052a-3da5-448d-8a60-fabcd968fbc8,10845cb9-d365-4aaa-badd-b4fa39c6a26a,2d490229-02f8-4235-9be4-1443fd8f7b4f,RELEASED,true,4,4b30f6c9-b84b-4f17-8173-852101a5ea29
5c4d004e-cba6-4985-a764-6b7853ff615d,0dea5790-e8f4-4e05-ad89-8f70699feee1,dce17f2e-af3e-40ad-8e00-3496adef44c3,2d490229-02f8-4235-9be4-1443fd8f7b4f,SUBMITTED,false,6,5a268780-fafd-4243-9551-5c7daa824913
1132fe92-ad80-4429-aef2-289f0c416891,896dc99e-d609-4267-a430-68024746f4e0,dce17f2e-af3e-40ad-8e00-3496adef44c3,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,IN_APPROVAL,true,10,5a268780-fafd-4243-9551-5c7daa824913
c1040963-aa7e-4997-bc33-30655731e5be,3b005360-59bd-43e5-9b94-3d70ef5fa050,10845cb9-d365-4aaa-badd-b4fa39c6a26a,f419bcd8-ac7a-4b75-8c84-c065ef437938,SKIPPED,false,5,4b30f6c9-b84b-4f17-8173-852101a5ea29
a05fcf46-33a5-43ef-9090-583ccbd8b2ff,81ef9188-fe13-4da3-85c4-54da7ad3fb28,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,RELEASED,true,4,4b30f6c9-b84b-4f17-8173-852101a5ea29
c5392129-d282-4824-a8c8-8f74387888f2,e82a215d-edb1-4ab0-85b2-e32dfd87a0ea,10845cb9-d365-4aaa-badd-b4fa39c6a26a,c08e1295-793f-4550-933b-571e117f15d9,SUBMITTED,false,4,4b30f6c9-b84b-4f17-8173-852101a5ea29
96b60ad9-258b-4901-9023-587f277f9d83,a3789876-b239-49f6-8e21-9c4a9491d0c1,dce17f2e-af3e-40ad-8e00-3496adef44c3,04ec3c83-a086-4792-b7a3-c46559b7f6cd,INITIATED,true,1,5a268780-fafd-4243-9551-5c7daa824913
95daedcb-b900-4e06-8266-87689779ab54,7bdfec6d-7c8b-4d70-a1ed-028eba03084e,10845cb9-d365-4aaa-badd-b4fa39c6a26a,04ec3c83-a086-4792-b7a3-c46559b7f6cd,IN_APPROVAL,true,2,4b30f6c9-b84b-4f17-8173-852101a5ea29
fa482863-ff4e-423b-a3fd-44a4ba0e6972,699a0f02-5b0e-4b0a-b793-fa4d475c05a4,dce17f2e-af3e-40ad-8e00-3496adef44c3,2a9fddb6-5dd3-4dde-81f3-c19629257986,SUBMITTED,false,12,5a268780-fafd-4243-9551-5c7daa824913
4e0d2cc7-c4d9-49db-bdeb-23948bccdea8,3e352843-9917-4f7e-bf32-8876bcad0199,10845cb9-d365-4aaa-badd-b4fa39c6a26a,516ac930-0d28-49f5-a178-64764e22b236,SUBMITTED,false,1,4b30f6c9-b84b-4f17-8173-852101a5ea29
189df2a0-3ab2-4fab-83e5-465095aad749,684aa09e-90cb-4795-ae33-0286c8397386,dce17f2e-af3e-40ad-8e00-3496adef44c3,96da0fc3-28fd-4a3f-87a8-b5cdb175c45a,APPROVED,false,10,5a268780-fafd-4243-9551-5c7daa824913
02210614-5be9-4f0a-baaf-c2ff718914d9,d832e8b4-5203-489e-b2d4-63ad669c9346,10845cb9-d365-4aaa-badd-b4fa39c6a26a,65671374-66e2-4a11-a7dc-05b645c6d815,IN_APPROVAL,true,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
1d9f4edf-7a51-4f3f-b083-7509bfea3b4b,86c5a97c-ac9d-422f-8498-099c74ef39ff,dce17f2e-af3e-40ad-8e00-3496adef44c3,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,AUTHORIZED,false,6,5a268780-fafd-4243-9551-5c7daa824913
ef555709-5649-4b07-8282-268ca38f9ae0,06152972-8916-4eeb-acde-de71b3b14d65,10845cb9-d365-4aaa-badd-b4fa39c6a26a,7880be4f-6582-472a-9ea5-a6baed71e6e5,SUBMITTED,false,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
bc4a6549-082a-477e-8d73-935b6d0be495,45a63a31-f22d-48bb-a551-7eac5797b5bc,dce17f2e-af3e-40ad-8e00-3496adef44c3,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,AUTHORIZED,true,4,5a268780-fafd-4243-9551-5c7daa824913
4f1dd56a-090a-42b9-a8fd-ecb67bd7fb5f,9acadaf0-ef54-4956-a597-769a71d03e7d,dce17f2e-af3e-40ad-8e00-3496adef44c3,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,RELEASED,true,10,5a268780-fafd-4243-9551-5c7daa824913
ff3e5e10-a4ab-4ea4-809f-b3a337588315,cee87be6-ea93-4318-b814-b052d50ab26a,10845cb9-d365-4aaa-badd-b4fa39c6a26a,65671374-66e2-4a11-a7dc-05b645c6d815,AUTHORIZED,true,7,4b30f6c9-b84b-4f17-8173-852101a5ea29
1b6bc0fe-6734-426c-9b45-bc384f4804d8,c1e8bd2f-39f7-4386-bb22-41bdbcf510ff,10845cb9-d365-4aaa-badd-b4fa39c6a26a,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,INITIATED,false,11,4b30f6c9-b84b-4f17-8173-852101a5ea29
bb6b5584-13d0-4e73-9637-fdcb9cb9f762,75f1cd8f-b30a-433b-9b61-c3ed35904e01,dce17f2e-af3e-40ad-8e00-3496adef44c3,65671374-66e2-4a11-a7dc-05b645c6d815,INITIATED,false,3,5a268780-fafd-4243-9551-5c7daa824913
93087390-b5cf-4e6f-af47-458910bd2270,4b3c5c16-b071-4f3b-a497-2b9666f48663,10845cb9-d365-4aaa-badd-b4fa39c6a26a,65671374-66e2-4a11-a7dc-05b645c6d815,INITIATED,false,8,4b30f6c9-b84b-4f17-8173-852101a5ea29
d49fd43c-99f7-4339-8454-4a6fae12e948,4b1c0d41-3b07-4909-bd2c-09a346c86bc6,10845cb9-d365-4aaa-badd-b4fa39c6a26a,8d870ab0-a8d5-11e7-abc4-cec278b6b50a,SKIPPED,true,1,4b30f6c9-b84b-4f17-8173-852101a5ea29
c2d953e5-53ea-4d83-946f-2e592136c4b7,96b0f41b-5614-44f7-adc1-578688b262b7,dce17f2e-af3e-40ad-8e00-3496adef44c3,f419bcd8-ac7a-4b75-8c84-c065ef437938,SKIPPED,true,10,5a268780-fafd-4243-9551-5c7daa824913
588b6111-ddae-48ce-88f2-35692288c5ac,f641155c-9a2b-4f82-bc61-a28a60da1496,dce17f2e-af3e-40ad-8e00-3496adef44c3,2d490229-02f8-4235-9be4-1443fd8f7b4f,SKIPPED,true,8,5a268780-fafd-4243-9551-5c7daa824913
c56754da-2184-491e-82b3-2f5b854870c9,3d35fd13-8b16-418f-88ff-441e00353cf5,dce17f2e-af3e-40ad-8e00-3496adef44c3,f419bcd8-ac7a-4b75-8c84-c065ef437938,APPROVED,true,9,5a268780-fafd-4243-9551-5c7daa824913
b22d78a0-bb7b-4577-9d49-5f305e714748,5311cf06-63e7-426c-b244-aefb936618c9,10845cb9-d365-4aaa-badd-b4fa39c6a26a,61694e82-1be6-40a4-9aaa-bfbb720a0d7d,INITIATED,true,11,4b30f6c9-b84b-4f17-8173-852101a5ea29
854bd698-ec4f-4913-98a0-535000a1a51d,6b08a413-24e9-41be-9982-1e9a5ba87837,dce17f2e-af3e-40ad-8e00-3496adef44c3,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,AUTHORIZED,false,12,5a268780-fafd-4243-9551-5c7daa824913
05c0a4ae-94b0-4986-b288-bb3fd83db692,7321de1c-e2f6-4cb9-939b-ccd8adc46d54,dce17f2e-af3e-40ad-8e00-3496adef44c3,c08e1295-793f-4550-933b-571e117f15d9,INITIATED,true,12,5a268780-fafd-4243-9551-5c7daa824913
291427ab-d173-4ce0-8495-8a6940c98fae,0d6c54f9-5013-4384-9747-26c936527b82,dce17f2e-af3e-40ad-8e00-3496adef44c3,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,SUBMITTED,true,5,5a268780-fafd-4243-9551-5c7daa824913
ad11c5d7-6952-4baf-98f3-5e531193802c,ecf1ad2d-0bbe-4334-b16a-8c40edeb39b3,dce17f2e-af3e-40ad-8e00-3496adef44c3,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,SKIPPED,true,8,5a268780-fafd-4243-9551-5c7daa824913
56601f1a-9d6f-4ba6-aeb7-e2445aa6a479,2f2c7f3a-c299-456c-8e4c-0ac37a96e934,10845cb9-d365-4aaa-badd-b4fa39c6a26a,516ac930-0d28-49f5-a178-64764e22b236,IN_APPROVAL,true,12,4b30f6c9-b84b-4f17-8173-852101a5ea29
19ec18a4-215b-4b5e-bd9d-2939263e27c0,5cdc6e6d-43f9-4c9c-80c8-c56fc6832a2d,10845cb9-d365-4aaa-badd-b4fa39c6a26a,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,IN_APPROVAL,false,12,4b30f6c9-b84b-4f17-8173-852101a5ea29
48b97b66-3fde-4163-be61-1fab836510c3,1afadcb3-4117-4a72-9212-ebea6f7f16d5,dce17f2e-af3e-40ad-8e00-3496adef44c3,1f3c89b2-13e4-4a72-9ef2-228302cc5a25,REJECTED,false,1,5a268780-fafd-4243-9551-5c7daa824913
854bc055-f097-4764-8d89-9cef7baedd18,d2721d24-e516-4087-9c53-a7f8235722a6,dce17f2e-af3e-40ad-8e00-3496adef44c3,baf98c9a-408b-4e9e-b56a-38640c7dfed6,INITIATED,true,8,5a268780-fafd-4243-9551-5c7daa824913
d5a3f2ce-ba5f-47e8-8893-3b633135cdbd,493e44da-0c0b-4cd2-a7b2-bb29143cc6e6,dce17f2e-af3e-40ad-8e00-3496adef44c3,ecd6c3c8-f80c-4c4e-af9a-d0529b55424a,REJECTED,false,1,5a268780-fafd-4243-9551-5c7daa824913
51b5e122-28a8-4c48-9ebf-8c6ff9ea24a7,652e0448-8929-46f7-bebc-685b68344bc7,10845cb9-d365-4aaa-badd-b4fa39c6a26a,a91dfbdf-0d9b-4cb1-9d46-0a47b17d22d0,IN_APPROVAL,true,2,4b30f6c9-b84b-4f17-8173-852101a5ea29
e81f2c6f-3f99-45c8-8977-0d0712ac6318,e149e754-38e7-4f52-8b13-0f43fb8fe36f,dce17f2e-af3e-40ad-8e00-3496adef44c3,f2cecbc4-c6cc-48ca-b4e7-11e69238b386,SUBMITTED,true,8,5a268780-fafd-4243-9551-5c7daa824913
60da4b14-1e8a-4c0c-9a6a-98b8cd5dc3b1,98d2e1c4-5e88-4e36-a491-eb752b0d08e2,dce17f2e-af3e-40ad-8e00-3496adef44c3,2a9fddb6-5dd3-4dde-81f3-c19629257986,SKIPPED,false,7,5a268780-fafd-4243-9551-5c7daa824913
